date,station,AWND,AWNDattr,PRCP,PRCPattr,SNOW,SNOWattr,SNWD,SNWDattr,TAVG,TAVGattr,TMAX,TMAXattr,TMIN,TMINattr,WDF2,WDF2attr,WDF5,WDF5attr,WSF2,WSF2attr,WSF5,WSF5attr,WT01,WT01attr,WT08,WT08attr,WT02,WT02attr,WT03,WT03attr
2018-05-24,GHCND:USW00014764,41,",,W,",0,",,W,2400",0,",,W,",0,",,W,",124,"H,,S,",150,",,W,2400",94,",,W,2400",180,",,W,",180,",,W,",103,",,W,",130,",,W,",,,,,,
2018-05-25,GHCND:USW00014764,38,",,W,",0,",,W,2400",0,",,W,",0,",,W,",197,"H,,S,",311,",,W,2400",100,",,W,2400",280,",,W,",290,",,W,",94,",,W,",139,",,W,",,,,,,
2018-05-26,GHCND:USW00014764,19,",,W,",10,",,W,2400",0,",,W,",0,",,W,",219,"H,,S,",239,",,W,2400",139,",,W,2400",80,",,W,",80,",,W,",94,",,W,",134,",,W,",1,",,W,",,,,
2018-05-27,GHCND:USW00014764,50,",,W,",0,"T,,W,2400",0,",,W,",0,",,W,",131,"H,,S,",144,",,W,2400",89,",,W,2400",80,",,W,",70,",,W,",89,",,W,",130,",,W,",,,,,,
2018-05-28,GHCND:USW00014764,36,",,W,",0,"T,,W,2400",0,",,W,",0,",,W,",107,"H,,S,",144,",,W,2400",89,",,W,2400",80,",,W,",170,",,W,",72,",,W,",89,",,W,",,,,,,
2018-05-29,GHCND:USW00014764,28,",,W,",0,",,W,2400",0,",,W,",0,",,W,",194,"H,,S,",300,",,W,2400",122,",,W,2400",320,",,W,",340,",,W,",89,",,W,",121,",,W,",1,",,W,",,,,
2018-05-30,GHCND:USW00014764,32,",,W,",0,",,W,2400",0,",,W,",0,",,W,",172,"H,,S,",206,",,W,2400",117,",,W,2400",180,",,W,",170,",,W,",76,",,W,",112,",,W,",,,,,,
2018-05-31,GHCND:USW00014764,44,",,W,",0,",,W,2400",0,",,W,",0,",,W,",170,"H,,S,",250,",,W,2400",111,",,W,2400",180,",,W,",190,",,W,",107,",,W,",139,",,W,",,,,,,
2018-06-01,GHCND:USW00014764,36,",,W,",0,"T,,W,2400",0,",,W,",0,",,W,",206,"H,,S,",267,",,W,2400",167,",,W,2400",170,",,W,",160,",,W,",72,",,W,",98,",,W,",,,,,,
2018-06-02,GHCND:USW00014764,46,",,W,",0,",,W,2400",0,",,W,",0,",,W,",226,"H,,S,",283,",,W,2400",128,",,W,2400",340,",,W,",50,",,W,",98,",,W,",130,",,W,",,,,,,
2018-06-03,GHCND:USW00014764,38,",,W,",0,",,W,2400",0,",,W,",0,",,W,",145,"H,,S,",156,",,W,2400",89,",,W,2400",50,",,W,",170,",,W,",67,",,W,",94,",,W,",,,,,,
2018-06-04,GHCND:USW00014764,46,",,W,",102,",,W,2400",0,",,W,",0,",,W,",99,"H,,S,",106,",,W,2400",78,",,W,2400",100,",,W,",110,",,W,",94,",,W,",130,",,W,",1,",,W,",,,,
2018-06-05,GHCND:USW00014764,25,",,W,",10,",,W,2400",0,",,W,",0,",,W,",94,"H,,S,",128,",,W,2400",78,",,W,2400",160,",,W,",130,",,W,",67,",,W,",85,",,W,",1,",,W,",,,,
2018-06-06,GHCND:USW00014764,20,",,W,",3,",,W,2400",0,",,W,",0,",,W,",119,"H,,S,",167,",,W,2400",100,",,W,2400",150,",,W,",170,",,W,",63,",,W,",89,",,W,",1,",,W,",,,,
2018-06-07,GHCND:USW00014764,31,",,W,",0,"T,,W,2400",0,",,W,",0,",,W,",136,"H,,S,",178,",,W,2400",100,",,W,2400",170,",,W,",180,",,W,",94,",,W,",143,",,W,",1,",,W,",,,,
2018-06-08,GHCND:USW00014764,26,",,W,",0,",,W,2400",0,",,W,",0,",,W,",179,"H,,S,",256,",,W,2400",111,",,W,2400",170,",,W,",170,",,W,",81,",,W,",116,",,W,",,,,,,
2018-06-09,GHCND:USW00014764,32,",,W,",0,",,W,2400",0,",,W,",0,",,W,",177,"H,,S,",256,",,W,2400",78,",,W,2400",320,",,W,",320,",,W,",81,",,W,",112,",,W,",,,,,,
2018-06-10,GHCND:USW00014764,30,",,W,",0,",,W,2400",0,",,W,",0,",,W,",164,"H,,S,",228,",,W,2400",83,",,W,2400",190,",,W,",330,",,W,",72,",,W,",94,",,W,",,,,,,
2018-06-11,GHCND:USW00014764,39,",,W,",0,",,W,2400",0,",,W,",0,",,W,",152,"H,,S,",194,",,W,2400",106,",,W,2400",200,",,W,",170,",,W,",76,",,W,",116,",,W,",,,,,,
2018-06-12,GHCND:USW00014764,42,",,W,",0,",,W,2400",0,",,W,",0,",,W,",183,"H,,S,",289,",,W,2400",83,",,W,2400",280,",,W,",270,",,W,",98,",,W,",143,",,W,",,,,,,
2018-06-13,GHCND:USW00014764,50,",,W,",0,"T,,W,2400",0,",,W,",0,",,W,",218,"H,,S,",278,",,W,2400",167,",,W,2400",190,",,W,",150,",,W,",98,",,W,",130,",,W,",,,,,,
2018-06-14,GHCND:USW00014764,43,",,W,",18,",,W,2400",0,",,W,",0,",,W,",199,"H,,S,",239,",,W,2400",122,",,W,2400",300,",,W,",270,",,W,",94,",,W,",130,",,W,",1,",,W,",,,,
2018-06-15,GHCND:USW00014764,28,",,W,",0,",,W,2400",0,",,W,",0,",,W,",148,"H,,S,",206,",,W,2400",111,",,W,2400",190,",,W,",150,",,W,",76,",,W,",103,",,W,",1,",,W,",,,,
2018-06-16,GHCND:USW00014764,35,",,W,",0,",,W,2400",0,",,W,",0,",,W,",204,"H,,S,",294,",,W,2400",106,",,W,2400",330,",,W,",330,",,W,",89,",,W,",121,",,W,",,,,,,
2018-06-17,GHCND:USW00014764,36,",,W,",0,",,W,2400",0,",,W,",0,",,W,",179,"H,,S,",206,",,W,2400",122,",,W,2400",90,",,W,",130,",,W,",63,",,W,",98,",,W,",1,",,W,",,,,
2018-06-18,GHCND:USW00014764,41,",,W,",277,",,W,2400",0,",,W,",0,",,W,",199,"H,,S,",328,",,W,2400",128,",,W,2400",190,",,W,",200,",,W,",94,",,W,",125,",,W,",1,",,W,",1,",,W,",,
2018-06-19,GHCND:USW00014764,53,",,W,",13,",,W,2400",0,",,W,",0,",,W,",229,"H,,S,",256,",,W,2400",139,",,W,2400",300,",,W,",340,",,W,",107,",,W,",170,",,W,",1,",,W,",,,,
2018-06-20,GHCND:USW00014764,38,",,W,",0,",,W,2400",0,",,W,",0,",,W,",193,"H,,S,",256,",,W,2400",106,",,W,2400",160,",,W,",170,",,W,",98,",,W,",125,",,W,",,,,,,
2018-06-21,GHCND:USW00014764,26,",,W,",0,"T,,W,2400",0,",,W,",0,",,W,",197,"H,,S,",233,",,W,2400",133,",,W,2400",160,",,W,",170,",,W,",76,",,W,",94,",,W,",,,,,,
2018-06-22,GHCND:USW00014764,33,",,W,",0,",,W,2400",0,",,W,",0,",,W,",166,"H,,S,",211,",,W,2400",106,",,W,2400",180,",,W,",180,",,W,",76,",,W,",98,",,W,",,,,,,
2018-06-23,GHCND:USW00014764,19,",,W,",46,",,W,2400",0,",,W,",0,",,W,",152,"H,,S,",189,",,W,2400",117,",,W,2400",120,",,W,",350,",,W,",54,",,W,",76,",,W,",1,",,W,",,,,
2018-06-24,GHCND:USW00014764,20,",,W,",3,",,W,2400",0,",,W,",0,",,W,",164,"H,,S,",228,",,W,2400",122,",,W,2400",160,",,W,",90,",,W,",72,",,W,",81,",,W,",1,",,W,",,,,
2018-06-25,GHCND:USW00014764,38,",,W,",8,",,W,2400",0,",,W,",0,",,W,",182,"H,,S,",217,",,W,2400",117,",,W,2400",360,",,W,",350,",,W,",130,",,W,",165,",,W,",1,",,W,",1,",,W,",,
2018-06-26,GHCND:USW00014764,34,",,W,",0,",,W,2400",0,",,W,",0,",,W,",170,"H,,S,",244,",,W,2400",100,",,W,2400",180,",,W,",180,",,W,",94,",,W,",116,",,W,",,,,,,
2018-06-27,GHCND:USW00014764,38,",,W,",10,",,W,2400",0,",,W,",0,",,W,",196,"H,,S,",278,",,W,2400",122,",,W,2400",170,",,W,",190,",,W,",81,",,W,",139,",,W,",,,,,,
2018-06-28,GHCND:USW00014764,39,",,W,",351,",,W,2400",0,",,W,",0,",,W,",181,"H,,S,",194,",,W,2400",161,",,W,2400",170,",,W,",170,",,W,",89,",,W,",130,",,W,",1,",,W,",1,",,W,",1,",,W,"
2018-06-29,GHCND:USW00014764,30,",,W,",0,",,W,2400",0,",,W,",0,",,W,",226,"H,,S,",294,",,W,2400",178,",,W,2400",170,",,W,",150,",,W,",89,",,W,",112,",,W,",1,",,W,",,,1,",,W,"
2018-06-30,GHCND:USW00014764,40,",,W,",0,",,W,2400",0,",,W,",0,",,W,",237,"H,,S,",294,",,W,2400",183,",,W,2400",180,",,W,",170,",,W,",98,",,W,",134,",,W,",,,,,,
2018-07-01,GHCND:USW00014764,30,",,W,",13,",,W,2400",0,",,W,",0,",,W,",256,"H,,S,",311,",,W,2400",206,",,W,2400",90,",,W,",140,",,W,",76,",,W,",107,",,W,",,,,,,,,
2018-07-02,GHCND:USW00014764,31,",,W,",0,",,W,2400",0,",,W,",0,",,W,",216,"H,,S,",244,",,W,2400",178,",,W,2400",90,",,W,",90,",,W,",72,",,W,",89,",,W,",1,",,W,",,,,,,
2018-07-03,GHCND:USW00014764,20,",,W,",0,"T,,W,2400",0,",,W,",0,",,W,",236,"H,,S,",311,",,W,2400",178,",,W,2400",160,",,W,",180,",,W,",72,",,W,",121,",,W,",1,",,W,",1,",,W,",1,",,W,",,
2018-07-04,GHCND:USW00014764,27,",,W,",0,",,W,2400",0,",,W,",0,",,W,",273,"H,,S,",339,",,W,2400",200,",,W,2400",180,",,W,",160,",,W,",72,",,W,",148,",,W,",,,,,,,,
2018-07-05,GHCND:USW00014764,43,",,W,",0,",,W,2400",0,",,W,",0,",,W,",263,"H,,S,",317,",,W,2400",194,",,W,2400",180,",,W,",180,",,W,",107,",,W,",143,",,W,",,,,,,,,
2018-07-06,GHCND:USW00014764,58,",,W,",23,",,W,2400",0,",,W,",0,",,W,",263,"H,,S,",306,",,W,2400",156,",,W,2400",340,",,W,",340,",,W,",112,",,W,",165,",,W,",1,",,W,",,,,,,
2018-07-07,GHCND:USW00014764,29,",,W,",0,",,W,2400",0,",,W,",0,",,W,",189,"H,,S,",256,",,W,2400",106,",,W,2400",180,",,W,",180,",,W,",76,",,W,",107,",,W,",,,,,,,,
2018-07-08,GHCND:USW00014764,32,",,W,",0,",,W,2400",0,",,W,",0,",,W,",197,"H,,S,",267,",,W,2400",111,",,W,2400",170,",,W,",170,",,W,",81,",,W,",121,",,W,",,,,,,,,
2018-07-09,GHCND:USW00014764,29,",,W,",0,",,W,2400",0,",,W,",0,",,W,",219,"H,,S,",289,",,W,2400",144,",,W,2400",180,",,W,",160,",,W,",89,",,W,",121,",,W,",,,,,,,,
2018-07-10,GHCND:USW00014764,28,",,W,",0,"T,,W,2400",0,",,W,",0,",,W,",233,"H,,S,",317,",,W,2400",150,",,W,2400",350,",,W,",350,",,W,",107,",,W,",170,",,W,",,,1,",,W,",,,,
2018-07-11,GHCND:USW00014764,36,",,W,",0,",,W,2400",0,",,W,",0,",,W,",225,"H,,S,",261,",,W,2400",150,",,W,2400",80,",,W,",20,",,W,",72,",,W,",98,",,W,",,,,,,,,
2018-07-12,GHCND:USW00014764,28,",,W,",0,",,W,2400",0,",,W,",0,",,W,",204,"H,,S,",272,",,W,2400",144,",,W,2400",180,",,W,",170,",,W,",76,",,W,",121,",,W,",,,,,,,,
2018-07-13,GHCND:USW00014764,32,",,W,",0,"T,,W,2400",0,",,W,",0,",,W,",208,"H,,S,",244,",,W,2400",156,",,W,2400",110,",,W,",160,",,W,",72,",,W,",98,",,W,",,,,,,,,
2018-07-14,GHCND:USW00014764,24,",,W,",0,"T,,W,2400",0,",,W,",0,",,W,",179,"H,,S,",222,",,W,2400",133,",,W,2400",180,",,W,",160,",,W,",63,",,W,",94,",,W,",1,",,W,",,,,,,
2018-07-15,GHCND:USW00014764,20,",,W,",0,",,W,2400",0,",,W,",0,",,W,",199,"H,,S,",239,",,W,2400",172,",,W,2400",160,",,W,",170,",,W,",72,",,W,",94,",,W,",,,,,,,,
2018-07-16,GHCND:USW00014764,22,",,W,",0,",,W,2400",0,",,W,",0,",,W,",202,"H,,S,",256,",,W,2400",167,",,W,2400",80,",,W,",160,",,W,",81,",,W,",98,",,W,",1,",,W,",,,,,1,",,W,"
2018-07-17,GHCND:USW00014764,22,",,W,",297,",,W,2400",0,",,W,",0,",,W,",206,"H,,S,",267,",,W,2400",178,",,W,2400",360,",,W,",320,",,W,",63,",,W,",94,",,W,",1,",,W,",1,",,W,",1,",,W,",1,",,W,"
2018-07-18,GHCND:USW00014764,39,",,W,",0,",,W,2400",0,",,W,",0,",,W,",222,"H,,S,",267,",,W,2400",172,",,W,2400",340,",,W,",310,",,W,",98,",,W,",139,",,W,",,,,,,,,
2018-07-19,GHCND:USW00014764,30,",,W,",0,",,W,2400",0,",,W,",0,",,W,",201,"H,,S,",256,",,W,2400",117,",,W,2400",160,",,W,",170,",,W,",67,",,W,",103,",,W,",,,,,,,,
2018-07-20,GHCND:USW00014764,22,",,W,",0,",,W,2400",0,",,W,",0,",,W,",202,"H,,S,",272,",,W,2400",122,",,W,2400",180,",,W,",170,",,W,",67,",,W,",112,",,W,",1,",,W,",,,,,,
2018-07-21,GHCND:USW00014764,20,",,W,",0,",,W,2400",0,",,W,",0,",,W,",190,"H,,S,",244,",,W,2400",122,",,W,2400",90,",,W,",90,",,W,",67,",,W,",94,",,W,",1,",,W,",,,,,1,",,W,"
2018-07-22,GHCND:USW00014764,31,",,W,",84,",,W,2400",0,",,W,",0,",,W,",170,"H,,S,",211,",,W,2400",144,",,W,2400",70,",,W,",90,",,W,",76,",,W,",116,",,W,",1,",,W,",,,,,1,",,W,"
2018-07-23,GHCND:USW00014764,42,",,W,",18,",,W,2400",0,",,W,",0,",,W,",221,"H,,S,",256,",,W,2400",211,",,W,2400",160,",,W,",160,",,W,",76,",,W,",116,",,W,",1,",,W,",,,,,,
2018-07-24,GHCND:USW00014764,39,",,W,",0,",,W,2400",0,",,W,",0,",,W,",217,"H,,S,",239,",,W,2400",200,",,W,2400",170,",,W,",180,",,W,",72,",,W,",116,",,W,",1,",,W,",,,,,,
2018-07-25,GHCND:USW00014764,47,",,W,",0,",,W,2400",0,",,W,",0,",,W,",223,"H,,S,",261,",,W,2400",200,",,W,2400",180,",,W,",180,",,W,",81,",,W,",143,",,W,",1,",,W,",,,,,1,",,W,"
2018-07-26,GHCND:USW00014764,37,",,W,",267,",,W,2400",0,",,W,",0,",,W,",221,"H,,S,",256,",,W,2400",194,",,W,2400",160,",,W,",160,",,W,",94,",,W,",157,",,W,",1,",,W,",1,",,W,",,,,
2018-07-27,GHCND:USW00014764,25,",,W,",173,",,W,2400",0,",,W,",0,",,W,",228,"H,,S,",272,",,W,2400",161,",,W,2400",90,",,W,",180,",,W,",89,",,W,",112,",,W,",1,",,W,",1,",,W,",,,1,",,W,"
2018-07-28,GHCND:USW00014764,30,",,W,",38,",,W,2400",0,",,W,",0,",,W,",229,"H,,S,",272,",,W,2400",194,",,W,2400",180,",,W,",180,",,W,",89,",,W,",125,",,W,",1,",,W,",1,",,W,",,,,
2018-07-29,GHCND:USW00014764,19,",,W,",0,",,W,2400",0,",,W,",0,",,W,",227,"H,,S,",278,",,W,2400",172,",,W,2400",70,",,W,",70,",,W,",58,",,W,",81,",,W,",1,",,W,",,,,,,
2018-07-30,GHCND:USW00014764,23,",,W,",0,",,W,2400",0,",,W,",0,",,W,",216,"H,,S,",272,",,W,2400",150,",,W,2400",180,",,W,",180,",,W,",67,",,W,",89,",,W,",,,,,,,,
2018-07-31,GHCND:USW00014764,20,",,W,",0,",,W,2400",0,",,W,",0,",,W,",225,"H,,S,",278,",,W,2400",172,",,W,2400",170,",,W,",170,",,W,",67,",,W,",89,",,W,",,,,,,,,
2018-08-01,GHCND:USW00014764,24,",,W,",208,",,W,2400",0,",,W,",0,",,W,",215,"H,,S,",261,",,W,2400",178,",,W,2400",140,",,W,",170,",,W,",72,",,W,",107,",,W,",1,",,W,",1,",,W,",1,",,W,"
2018-08-02,GHCND:USW00014764,35,",,W,",0,",,W,2400",0,",,W,",0,",,W,",257,"H,,S,",322,",,W,2400",217,",,W,2400",290,",,W,",250,",,W,",81,",,W,",121,",,W,",1,",,W,",,,,
2018-08-03,GHCND:USW00014764,26,",,W,",140,",,W,2400",0,",,W,",0,",,W,",261,"H,,S,",306,",,W,2400",211,",,W,2400",290,",,W,",180,",,W,",76,",,W,",107,",,W,",1,",,W,",,,1,",,W,"
2018-08-04,GHCND:USW00014764,18,",,W,",155,",,W,2400",0,",,W,",0,",,W,",226,"H,,S,",256,",,W,2400",194,",,W,2400",320,",,W,",210,",,W,",54,",,W,",76,",,W,",1,",,W,",1,",,W,",,
2018-08-05,GHCND:USW00014764,17,",,W,",0,",,W,2400",0,",,W,",0,",,W,",229,"H,,S,",283,",,W,2400",189,",,W,2400",180,",,W,",180,",,W,",58,",,W,",81,",,W,",1,",,W,",1,",,W,",,
2018-08-06,GHCND:USW00014764,20,",,W,",0,",,W,2400",0,",,W,",0,",,W,",258,"H,,S,",339,",,W,2400",189,",,W,2400",190,",,W,",150,",,W,",67,",,W,",103,",,W,",1,",,W,",,,,
2018-08-07,GHCND:USW00014764,27,",,W,",0,",,W,2400",0,",,W,",0,",,W,",275,"H,,S,",339,",,W,2400",217,",,W,2400",170,",,W,",170,",,W,",72,",,W,",116,",,W,",,,,,1,",,W,"
2018-08-08,GHCND:USW00014764,22,",,W,",15,",,W,2400",0,",,W,",0,",,W,",254,"H,,S,",283,",,W,2400",217,",,W,2400",70,",,W,",80,",,W,",67,",,W,",81,",,W,",1,",,W,",1,",,W,",,
2018-08-09,GHCND:USW00014764,25,",,W,",3,",,W,2400",0,",,W,",0,",,W,",254,"H,,S,",311,",,W,2400",211,",,W,2400",300,",,W,",290,",,W,",72,",,W,",89,",,W,",1,",,W,",1,",,W,",1,",,W,"
2018-08-10,GHCND:USW00014764,22,",,W,",0,",,W,2400",0,",,W,",0,",,W,",242,"H,,S,",283,",,W,2400",167,",,W,2400",360,",,W,",350,",,W,",63,",,W,",89,",,W,",,,,,,
2018-08-11,GHCND:USW00014764,17,",,W,",0,"T,,W,2400",0,",,W,",0,",,W,",194,"H,,S,",239,",,W,2400",144,",,W,2400",150,",,W,",150,",,W,",45,",,W,",49,",,W,",,,,,,
2018-08-12,GHCND:USW00014764,31,",,W,",76,",,W,2400",0,",,W,",0,",,W,",193,"H,,S,",211,",,W,2400",178,",,W,2400",80,",,W,",80,",,W,",63,",,W,",85,",,W,",1,",,W,",,,,
2018-08-13,GHCND:USW00014764,26,",,W,",0,",,W,2400",0,",,W,",0,",,W,",199,"H,,S,",217,",,W,2400",183,",,W,2400",100,",,W,",140,",,W,",54,",,W,",112,",,W,",1,",,W,",1,",,W,",,
2018-08-14,GHCND:USW00014764,25,",,W,",89,",,W,2400",0,",,W,",0,",,W,",198,"H,,S,",239,",,W,2400",183,",,W,2400",90,",,W,",90,",,W,",58,",,W,",85,",,W,",1,",,W,",1,",,W,",,
2018-08-15,GHCND:USW00014764,14,",,W,",0,"T,,W,2400",0,",,W,",0,",,W,",226,"H,,S,",283,",,W,2400",206,",,W,2400",190,",,W,",180,",,W,",67,",,W,",85,",,W,",1,",,W,",,,,
2018-08-16,GHCND:USW00014764,20,",,W,",0,"T,,W,2400",0,",,W,",0,",,W,",245,"H,,S,",294,",,W,2400",172,",,W,2400",320,",,W,",360,",,W,",67,",,W,",89,",,W,",,,,,,
2018-08-17,GHCND:USW00014764,17,",,W,",69,",,W,2400",0,",,W,",0,",,W,",200,"H,,S,",250,",,W,2400",144,",,W,2400",130,",,W,",130,",,W,",58,",,W,",67,",,W,",1,",,W,",,,1,",,W,"
2018-08-18,GHCND:USW00014764,36,",,W,",25,",,W,2400",0,",,W,",0,",,W,",231,"H,,S,",278,",,W,2400",178,",,W,2400",30,",,W,",70,",,W,",94,",,W,",139,",,W,",1,",,W,",,,1,",,W,"
2018-08-19,GHCND:USW00014764,33,",,W,",0,",,W,2400",0,",,W,",0,",,W,",199,"H,,S,",239,",,W,2400",144,",,W,2400",50,",,W,",90,",,W,",67,",,W,",89,",,W,",,,,,,
2018-08-20,GHCND:USW00014764,24,",,W,",0,",,W,2400",0,",,W,",0,",,W,",192,"H,,S,",228,",,W,2400",144,",,W,2400",100,",,W,",90,",,W,",63,",,W,",89,",,W,",,,,,,
2018-08-21,GHCND:USW00014764,16,",,W,",0,",,W,2400",0,",,W,",0,",,W,",177,"H,,S,",222,",,W,2400",133,",,W,2400",140,",,W,",90,",,W,",58,",,W,",85,",,W,",1,",,W,",1,",,W,",,
2018-08-22,GHCND:USW00014764,25,",,W,",193,",,W,2400",0,",,W,",0,",,W,",198,"H,,S,",261,",,W,2400",178,",,W,2400",120,",,W,",140,",,W,",54,",,W,",81,",,W,",1,",,W,",,,,
2018-08-23,GHCND:USW00014764,26,",,W,",0,",,W,2400",0,",,W,",0,",,W,",201,"H,,S,",250,",,W,2400",139,",,W,2400",330,",,W,",330,",,W,",63,",,W,",89,",,W,",,,,,,
2018-08-24,GHCND:USW00014764,22,",,W,",0,",,W,2400",0,",,W,",0,",,W,",192,"H,,S,",267,",,W,2400",122,",,W,2400",180,",,W,",180,",,W,",58,",,W,",76,",,W,",,,,,,
2018-08-25,GHCND:USW00014764,27,",,W,",0,",,W,2400",0,",,W,",0,",,W,",202,"H,,S,",250,",,W,2400",144,",,W,2400",190,",,W,",180,",,W,",72,",,W,",107,",,W,",,,,,,
2018-08-26,GHCND:USW00014764,30,",,W,",0,",,W,2400",0,",,W,",0,",,W,",204,"H,,S,",244,",,W,2400",161,",,W,2400",190,",,W,",180,",,W,",67,",,W,",112,",,W,",1,",,W,",,,,
2018-08-27,GHCND:USW00014764,22,",,W,",0,",,W,2400",0,",,W,",0,",,W,",236,"H,,S,",300,",,W,2400",183,",,W,2400",170,",,W,",350,",,W,",63,",,W,",89,",,W,",,,,,,
2018-08-28,GHCND:USW00014764,27,",,W,",0,",,W,2400",0,",,W,",0,",,W,",264,"H,,S,",339,",,W,2400",211,",,W,2400",210,",,W,",200,",,W,",67,",,W,",103,",,W,",,,,,,
2018-08-29,GHCND:USW00014764,30,",,W,",0,"T,,W,2400",0,",,W,",0,",,W,",275,"H,,S,",317,",,W,2400",217,",,W,2400",170,",,W,",180,",,W,",107,",,W,",134,",,W,",,,,,,
2018-08-30,GHCND:USW00014764,39,",,W,",0,"T,,W,2400",0,",,W,",0,",,W,",250,"H,,S,",283,",,W,2400",150,",,W,2400",360,",,W,",360,",,W,",76,",,W,",103,",,W,",,,,,,
2018-08-31,GHCND:USW00014764,20,",,W,",0,",,W,2400",0,",,W,",0,",,W,",178,"H,,S,",217,",,W,2400",117,",,W,2400",150,",,W,",70,",,W,",54,",,W,",72,",,W,",,,,,,
